"id","transaction_id","edge_id","transaction_value","currency","is_credit"
1872,1740,6,77588.81,USD,1
1873,1740,6,77588.81,USD,1
1874,1741,34,56221.0,USD,1
1875,1741,34,56221.0,USD,1
1876,1723,18,1747424.85,USD,1
1877,1723,18,1747424.85,USD,1
1878,1536,18,1006542.8,USD,1
1879,1536,18,1006542.8,USD,1
1880,1616,18,424494.78,USD,1
1881,1616,18,424494.78,USD,1
1882,1617,18,10723.88,USD,0
1883,1742,30,138455.55,USD,1
1884,1742,30,138455.55,USD,1
1885,1743,49,180000.0,USD,0
1886,1744,11,105632.0,USD,1
1887,1744,11,105632.0,USD,1
1888,1745,25,3750.0,USD,1
1889,1745,25,3750.0,USD,1
1890,1747,30,5509.0,USD,0
1891,1746,30,330687.0,USD,1
1892,1746,30,330687.0,USD,1
1893,1687,24,1004.0,USD,1
1894,1687,24,1004.0,USD,1
1895,1687,24,1004.0,USD,0
1896,1578,22,3492.0,USD,1
1897,1578,22,3492.0,USD,1
1898,1578,22,3492.0,USD,0
1899,1533,11,58095.0,USD,1
1900,1533,11,58095.0,USD,1
1901,1533,11,9961.0,USD,0
1902,1748,29,445064.0,USD,1
1903,1748,29,445064.0,USD,1
1904,1749,30,94082.0,USD,1
1905,1749,30,94082.0,USD,1
1906,1750,26,53045.0,USD,0
1907,1751,22,43721.0,USD,0
1908,1752,24,132722.0,USD,0
1909,1753,26,2608.0,USD,1
1910,1753,26,2608.0,USD,1
1911,1754,27,34280.0,USD,1
1912,1754,27,34280.0,USD,1
1913,1755,9,176418.0,USD,1
1914,1755,9,176418.0,USD,1
1915,1756,42,92762.0,USD,0
1916,1757,43,240000.0,USD,0
1917,1758,51,104058.27,USD,0
1918,1760,48,150000.0,USD,0
1919,1761,46,143919.0,USD,0
1920,1763,12,16545.71,USD,1
1921,1763,12,16545.71,USD,1
1922,1764,2,75000.0,USD,1
1923,1764,2,75000.0,USD,1
1924,1765,33,180000.0,USD,0
1925,1762,46,62975.0,USD,1
1926,1762,46,62975.0,USD,1
1927,1766,11,41860.0,USD,1
1928,1766,11,41860.0,USD,1
1929,1059,30,123.0,USD,0
1930,493,17,4784.0,USD,0
1931,495,17,12582.0,USD,0
1932,481,16,1247.0,USD,0
1933,480,16,3675.0,USD,0
1934,1771,22,3978.0,USD,0
1935,1772,22,5814.0,USD,0
1936,1773,22,4421.0,USD,0
1937,1022,28,1447673.0,USD,0
1938,1033,28,349674.0,USD,1
1939,1774,28,10380.0,USD,0
1940,1023,28,2255.0,USD,0
1941,1775,28,21845.0,USD,0
1942,1776,28,996.0,USD,0
1943,447,12,105638.56,USD,1
1944,447,12,105638.56,USD,1
1945,1337,35,11189.37,USD,1
1946,1333,35,64281.0,USD,1
1947,1777,35,719.0,USD,0
1948,1778,35,222.29,USD,0
1949,1779,36,859.0,USD,0
1950,1406,36,2087.0,USD,0
1951,1436,37,34693.8,USD,1
1952,1436,37,34693.8,USD,1
1953,512,18,78788.54,USD,0
1954,519,18,173257.03,USD,1
1955,1058,30,203217.0,USD,1
1956,1058,30,7927.0,USD,0
1957,1673,30,21129.0,USD,1
1958,1673,30,21129.0,USD,1
1959,1673,30,1413.0,USD,0
1960,1780,46,9761.0,USD,1
1961,1555,46,97023.0,USD,1
1962,1781,26,25135.0,USD,0
1963,1501,46,58309.0,USD,1
1964,1501,46,58309.0,USD,1
1965,1504,46,119113.0,USD,1
1966,1504,46,119113.0,USD,1
1967,1782,3,300000.0,USD,1
1968,1782,3,300000.0,USD,1
1969,1783,9,18150.0,USD,0
1970,1784,37,50000.0,USD,0
1971,1785,51,182106.03,USD,0
1972,1786,51,5138.58,USD,1
1973,1786,51,5138.58,USD,1
1974,1787,22,26389.0,USD,0
1975,1789,24,74075.0,USD,0
1976,1790,24,7999.0,USD,1
1977,1790,24,7999.0,USD,1
1978,1790,24,7999.0,USD,0
1979,1788,22,13657.0,USD,1
1980,1788,22,13657.0,USD,1
1981,1788,22,13657.0,USD,0
1982,1791,23,60475.0,USD,0
1983,1792,23,14992.0,USD,1
1984,1792,23,14992.0,USD,1
1985,1792,23,14992.0,USD,0
1986,1793,9,254086.0,USD,0
1987,1759,51,237049.81,USD,1
1988,1700,7,86580.82,USD,1
1989,1700,7,86580.82,USD,1
1990,1795,30,1061.0,USD,0
1991,1796,17,239306.0,USD,1
1992,1796,17,239306.0,USD,1
1993,1797,1,100000.0,USD,1
1994,1797,1,100000.0,USD,1
1995,1799,19,22179.99,USD,1
1996,1799,19,22179.99,USD,1
1997,1798,19,66900.58,USD,0
1998,1800,35,14300.0,USD,1
1999,1800,35,14300.0,USD,1
2000,1801,35,11664.0,USD,1
2001,1801,35,11664.0,USD,1
2002,1802,50,180000.0,USD,0
2003,1803,37,7000.0,USD,1
2004,1803,37,7000.0,USD,1
2005,1804,42,27675.0,USD,0
2006,1806,27,106067.0,USD,0
2007,1807,26,791.0,USD,1
2008,1807,26,791.0,USD,1
2009,1808,27,13835.0,USD,1
2010,1808,27,13835.0,USD,1
2011,1805,26,28096.0,USD,0
2012,1809,41,150000.0,USD,0
2013,1810,36,50000.0,USD,1
2014,1810,36,50000.0,USD,1
2015,1811,18,126136.21,USD,1
2016,1811,18,126136.21,USD,1
2017,1812,16,287756.0,USD,1
2018,1812,16,287756.0,USD,1
2019,1813,22,165094.0,USD,0
2020,1814,24,249065.0,USD,0
2021,1815,23,261250.0,USD,0
2022,1816,10,76532.71,USD,1
2023,1816,10,76532.71,USD,1
2024,661,22,43429.0,USD,0
2025,112,5,18045.3,USD,1
2026,112,5,18045.3,USD,1
2027,140,6,45461.37,USD,1
2028,140,6,45461.37,USD,1
2029,140,6,13.94948,USD,0
2030,137,6,49702.45,USD,1
2031,137,6,49702.45,USD,1
2032,137,6,15.1813,USD,0
2033,1817,5,155319.0,USD,0
2034,1818,6,108588.0,USD,0
2035,1819,50,316000.0,USD,0
2036,1820,5,226099.84,USD,1
2037,1820,5,226099.84,USD,1
2038,1822,2,75000.0,USD,1
2039,1822,2,75000.0,USD,1
2040,1823,11,188990.0,USD,0
2041,1824,51,635202.91,USD,0
2042,1826,34,353479.0,USD,1
2043,1826,34,353479.0,USD,1
2044,1827,34,22991.0,USD,0
2045,1828,27,405629.0,USD,0
2046,1829,22,2898.0,USD,0
2047,1830,24,19319.0,USD,0
2048,1831,32,66818.31,USD,1
2049,1831,32,66818.31,USD,1
2050,1832,33,62935.98,USD,1
2051,1832,33,62935.98,USD,1
2052,1833,43,16548.77,USD,1
2053,1833,43,16548.77,USD,1
2054,1834,52,2000000.0,USD,0
2055,1825,19,93574.54,USD,1
2056,1825,19,93574.54,USD,1
2057,1825,19,28055.0,USD,0
2058,1835,20,28065.81,USD,1
2059,1835,20,28065.81,USD,1
2060,1836,21,52650.05,USD,1
2061,1836,21,52650.05,USD,1
2062,1837,49,210000.0,USD,0
2063,1838,16,856074.0,USD,1
2064,1838,16,856074.0,USD,1
2065,1839,42,68567.0,USD,0
2066,1840,42,3293.0,USD,1
2067,1840,42,3293.0,USD,1
2068,1841,17,1107963.0,USD,1
2069,1841,17,1107963.0,USD,1
2070,1842,26,30702.0,USD,0
2071,1843,27,24787.0,USD,1
2072,1843,27,24787.0,USD,1
2073,1846,18,75777.01,USD,1
2074,1846,18,75777.01,USD,1
2075,1847,20,175165.54,USD,1
2076,1847,20,175165.54,USD,1
2077,1849,24,5533.0,USD,0
2078,1851,23,7623.0,USD,0
2079,1852,6,76362.06,USD,1
2080,1852,6,76362.06,USD,1
2081,1853,9,408933.0,USD,0
2082,1854,9,13082.0,USD,0
2083,1844,24,2824.0,USD,1
2084,1844,24,2824.0,USD,1
2085,1844,24,2824.0,USD,0
2086,1855,21,340000.0,USD,0
2087,1856,46,87239.0,USD,0
2088,1857,46,43987.0,USD,1
2089,1857,46,43987.0,USD,1
2090,1857,46,669.0,USD,0
2091,1859,7,250000.0,USD,0
2092,1860,14,480000.0,USD,0
2093,1861,29,229596.0,USD,1
2094,1861,29,229596.0,USD,1
2095,1862,5,68213.0,USD,1
2096,1862,5,68213.0,USD,1
2097,1863,22,104388.0,USD,1
2098,1863,22,104388.0,USD,1
2099,1863,22,104388.0,USD,0
2100,1864,22,8256.0,USD,0
2101,1865,24,104388.0,USD,1
2102,1865,24,104388.0,USD,1
2103,1865,24,104388.0,USD,0
2104,1866,24,12368.0,USD,0
2105,1867,23,188235.0,USD,1
2106,1867,23,188235.0,USD,1
2107,1867,23,188235.0,USD,0
2108,1868,23,3804.0,USD,0
2109,1869,27,1067374.0,USD,0
2110,1870,26,37653.0,USD,0
2111,1871,25,3750.0,USD,1
2112,1871,25,3750.0,USD,1
2113,1872,48,150000.0,USD,0
2114,1873,9,129365.0,USD,1
2115,1873,9,129365.0,USD,1
2116,1873,9,126840.0,USD,0
2117,1874,50,164000.0,USD,0
2118,1875,26,791.0,USD,1
2119,1875,26,791.0,USD,1
2120,1876,27,25153.0,USD,1
2121,1876,27,25153.0,USD,1
2122,1877,14,655580.39,USD,1
2123,1877,14,655580.39,USD,1
2124,1878,11,25094.0,USD,1
2125,1878,11,25094.0,USD,1
2126,1880,43,320000.0,USD,0
2127,1881,53,4000000.0,USD,0
2128,1858,5,62897.56,USD,1
2129,1858,5,62897.56,USD,1
2130,1882,12,64384.99,USD,1
2131,1882,12,64384.99,USD,1
2132,1883,17,548562.0,USD,1
2133,1883,17,548562.0,USD,1
2134,1884,24,43626.0,USD,1
2135,1884,24,43626.0,USD,1
2136,1884,24,43626.0,USD,0
2137,1885,23,63748.0,USD,1
2138,1885,23,63748.0,USD,1
2139,1885,23,63748.0,USD,0
2140,1879,6,107426.74,USD,1
2141,1879,6,107426.74,USD,1
2142,1886,34,155171.0,USD,1
2143,1886,34,155171.0,USD,1
2144,1887,34,17561.0,USD,0
2145,1888,1,100000.0,USD,1
2146,1888,1,100000.0,USD,1
2147,1889,42,141025.0,USD,0
2148,1890,51,82503.36,USD,0
2149,1891,51,17990.03,USD,1
2150,1891,51,17990.03,USD,1
2151,1892,40,64874.88,USD,1
2152,1892,40,64874.88,USD,1
2153,1893,3,187500.0,USD,1
2154,1893,3,187500.0,USD,1
2155,1894,41,120000.0,USD,0
2156,1895,27,1005657.0,USD,0
2157,1897,2,75000.0,USD,1
2158,1897,2,75000.0,USD,1
2159,1898,13,495049.51,USD,1
2160,1898,13,495049.51,USD,1
2161,1899,14,20435.14,USD,1
2162,1899,14,20435.14,USD,1
2163,1900,51,486753.16,USD,0
2164,1901,8,24864.42,USD,0
2165,1902,48,150000.0,USD,0
2166,1903,24,95628.0,USD,1
2167,1903,24,95628.0,USD,1
2168,1903,24,95628.0,USD,0
2169,1904,18,309828.0,USD,1
2170,1905,35,14000.0,USD,1
2171,1905,35,14000.0,USD,1
2172,1907,35,127.0,USD,0
2173,1906,35,5000.0,USD,0
2174,1908,9,112023.0,USD,1
2175,1908,9,112023.0,USD,1
2176,1896,5,60519.96,USD,1
2177,1896,5,60519.96,USD,1
2178,1909,10,3083.49,USD,0
2179,1910,10,85713.91,USD,1
2180,1910,10,85713.91,USD,1
2181,1910,10,3083.49,USD,0
2182,1911,36,262500.0,USD,1
2183,1911,36,262500.0,USD,1
2184,1912,36,112500.0,USD,0
2185,1913,36,112500.0,USD,1
2186,1913,36,112500.0,USD,1
2187,1914,36,37500.0,USD,0
2188,1915,23,85987.0,USD,0
2189,1916,26,21763.0,USD,0
2190,1917,19,99170.33,USD,0
2191,1918,30,3305.0,USD,1
2192,1918,30,3305.0,USD,1
2193,1919,37,20000.0,USD,0
2194,1920,9,55333.0,USD,0
2195,1922,51,193931.69,USD,1
2196,1925,37,20000.0,USD,1
2197,1925,37,20000.0,USD,1
2198,1921,41,15000.0,USD,1
2199,1921,41,15000.0,USD,1
2200,1926,34,197733.0,USD,1
2201,1926,34,197733.0,USD,1
2202,1927,26,3719.0,USD,1
2203,1927,26,3719.0,USD,1
2204,1928,27,26468.0,USD,1
2205,1928,27,26468.0,USD,1
2206,1929,46,184306.0,USD,0
2207,1930,46,105690.0,USD,1
2208,1930,46,105690.0,USD,1
2209,1931,42,182014.0,USD,0
2210,1932,42,1348.0,USD,1
2211,1932,42,1348.0,USD,1
2212,1933,22,9419.0,USD,0
2213,1934,24,14678.0,USD,0
2214,1935,52,190246.0,USD,0
2215,1936,23,30143.0,USD,0
2216,1937,49,150000.0,USD,0
2217,1938,12,284056.0,USD,1
2218,1938,12,284056.0,USD,1
2219,1941,32,71352.78,USD,1
2220,1941,32,71352.78,USD,1
2221,1942,33,70295.93,USD,1
2222,1942,33,70295.93,USD,1
2223,1943,43,20961.63,USD,1
2224,1943,43,20961.63,USD,1
2225,1944,9,19113.0,USD,1
2226,1944,9,19113.0,USD,1
2227,1944,9,18765.0,USD,0
2228,1945,9,9589.0,USD,0
2229,1940,17,723608.0,USD,1
2230,1940,17,723608.0,USD,1
2231,1946,39,3285358.79,USD,1
2232,1946,39,3285358.79,USD,1
2233,1939,5,67531.42,USD,1
2234,1939,5,67531.42,USD,1
2235,1947,22,42564.0,USD,0
2236,1949,24,34004.0,USD,0
2237,1951,52,18785.0,USD,0
2238,1952,23,32493.0,USD,0
2239,1953,23,11180.0,USD,1
2240,1953,23,11180.0,USD,1
2241,1953,23,11180.0,USD,0
2242,1850,23,88955.0,USD,1
2243,1850,23,88955.0,USD,1
2244,1850,23,88955.0,USD,0
2245,1923,22,507.0,USD,1
2246,1923,22,507.0,USD,1
2247,1923,22,507.0,USD,0
2248,1950,24,9616.0,USD,1
2249,1950,24,9616.0,USD,1
2250,1950,24,9616.0,USD,0
2251,1924,24,2270.0,USD,1
2252,1924,24,2270.0,USD,1
2253,1924,24,2270.0,USD,0
2254,1848,24,60504.0,USD,1
2255,1848,24,60504.0,USD,1
2256,1848,24,60504.0,USD,0
2257,1948,22,23040.0,USD,1
2258,1948,22,23040.0,USD,1
2259,1948,22,23040.0,USD,0
2260,1956,34,305105.0,USD,1
2261,1956,34,305105.0,USD,1
2262,1957,26,9483.0,USD,0
2263,1958,27,48578.0,USD,0
2264,1960,26,1766.0,USD,1
2265,1960,26,1766.0,USD,1
2266,1961,27,20626.0,USD,1
2267,1961,27,20626.0,USD,1
2268,1959,48,75000.0,USD,0
2269,1962,53,58923.97,USD,0
2270,1963,42,171184.0,USD,1
2271,1963,42,171184.0,USD,1
2272,1963,42,148726.0,USD,0
2273,1964,18,93082.75,USD,1
2274,1964,18,93082.75,USD,1
2275,1966,34,463429.0,USD,1
2276,1966,34,463429.0,USD,1
2277,1967,34,723.0,USD,0
2278,1969,24,11406.0,USD,1
2279,1969,24,11406.0,USD,1
2280,1969,24,11406.0,USD,0
2281,1968,22,2047.0,USD,1
2282,1968,22,2047.0,USD,1
2283,1968,22,2047.0,USD,0
2284,1954,20,243831.96,USD,1
2285,1954,20,243831.96,USD,1
2286,1955,21,55694.71,USD,1
2287,1955,21,55694.71,USD,1
2288,1970,54,10000000,USD,0
2289,1971,7,2384069.0,USD,1
2290,1971,7,2384069.0,USD,1
2291,1972,13,124752.48,USD,1
2292,1972,13,124752.48,USD,1
2293,1973,41,150000.0,USD,0
2294,1974,42,133853.0,USD,0
2295,1977,29,432389.0,USD,1
2296,1977,29,432389.0,USD,1
2297,1978,17,119050.0,USD,1
2298,1978,17,119050.0,USD,1
2299,1975,5,80041.6,USD,1
2300,1975,5,80041.6,USD,1
2301,1979,43,200000.0,USD,0
2302,1980,26,39507.0,USD,0
2303,1981,27,16834.0,USD,0
2304,1982,7,125000.0,USD,0
2305,1983,48,150000.0,USD,0
2306,1976,6,153313.83,USD,1
2307,1976,6,153313.83,USD,1
2308,1984,26,2117.0,USD,1
2309,1984,26,2117.0,USD,1
2310,1985,27,18071.0,USD,1
2311,1985,27,18071.0,USD,1
2312,1986,16,59949.0,USD,1
2313,1986,16,59949.0,USD,1
2314,1987,36,25000.0,USD,0
2315,1989,14,327654.14,USD,1
2316,1989,14,327654.14,USD,1
2317,1990,14,840000.0,USD,0
2318,1992,12,9861.98,USD,1
2319,1992,12,9861.98,USD,1
2320,1993,1,60000.0,USD,1
2321,1993,1,60000.0,USD,1
2322,1988,50,1559.53,USD,1
2323,1988,50,1559.53,USD,1
2324,1991,50,76413.65,USD,1
2325,1994,3,225000.0,USD,1
2326,1994,3,225000.0,USD,1
2327,1995,42,239972.0,USD,0
2328,1996,42,14677.0,USD,1
2329,1996,42,14677.0,USD,1
2330,1998,14,81913.53,USD,1
2331,1998,14,81913.53,USD,1
2332,1999,35,16000.0,USD,1
2333,1999,35,16000.0,USD,1
2334,2000,35,4000.0,USD,1
2335,2000,35,4000.0,USD,1
2336,2001,37,60000.0,USD,1
2337,2001,37,60000.0,USD,1
2338,2002,10,58147.54,USD,1
2339,2002,10,58147.54,USD,1
2340,2003,48,150000.0,USD,0
2341,2004,26,43363.0,USD,0
2342,2005,27,40744.0,USD,0
2343,2006,37,20000.0,USD,0
2344,2007,13,47524.75,USD,1
2345,2007,13,47524.75,USD,1
2346,2008,26,2117.0,USD,1
2347,2008,26,2117.0,USD,1
2348,2009,27,24826.0,USD,1
2349,2009,27,24826.0,USD,1
2350,2010,11,33335.0,USD,1
2351,2010,11,33335.0,USD,1
2352,2010,11,4152.0,USD,0
2353,2011,11,4152.0,USD,0
2354,2012,11,191905.0,USD,1
2355,2012,11,191905.0,USD,1
2356,2013,22,116146.0,USD,0
2357,2015,24,117376.0,USD,0
2358,2017,52,5953.0,USD,0
2359,2018,23,33478.0,USD,0
2360,2020,36,50000.0,USD,0
2361,2021,49,150000.0,USD,0
2362,2022,10,106335.43,USD,1
2363,2022,10,106335.43,USD,1
2364,2022,10,552.79,USD,0
2365,2023,10,552.79,USD,0
2366,2024,55,3000000.0,USD,0
2367,2025,34,232102.0,USD,1
2368,2025,34,232102.0,USD,1
2369,2026,34,15536.0,USD,0
2370,2027,26,290925.0,USD,1
2371,2028,11,160577.0,USD,0
2372,2029,41,150000.0,USD,0
2373,2030,2,225000.0,USD,1
2374,2030,2,225000.0,USD,1
2375,2031,9,6006.0,USD,0
2376,2032,22,727.0,USD,0
2377,2033,24,1977.0,USD,0
2378,2034,52,147052.0,USD,0
2379,2035,23,296396.0,USD,0
2380,2036,43,320000.0,USD,0
2381,2037,55,300000.0,USD,0
2382,2038,42,117344.0,USD,0
2383,2039,10,61403.35,USD,1
2384,2039,10,61403.35,USD,1
2385,2041,33,56450.34,USD,1
2386,2041,33,56450.34,USD,1
2387,2042,43,22980.18,USD,1
2388,2042,43,22980.18,USD,1
2389,2043,20,23488.76,USD,1
2390,2043,20,23488.76,USD,1
2391,2044,21,58068.08,USD,1
2392,2044,21,58068.08,USD,1
2393,2045,26,13810.0,USD,0
2394,2046,27,51337.0,USD,0
2395,2047,14,415649.85,USD,1
2396,2047,14,415649.85,USD,1
2397,2049,26,2119.0,USD,1
2398,2049,26,2119.0,USD,1
2399,2050,27,19924.0,USD,1
2400,2050,27,19924.0,USD,1
2401,2051,1,200000.0,USD,1
2402,2051,1,200000.0,USD,1
2403,1,1,19487.14,USD,1
2404,7,1,50200.21,USD,1
2405,10,1,40402.28,USD,1
2406,12,1,61262.12,USD,1
2407,13,1,73238.25,USD,1
2408,16,1,112808.0,USD,1
2409,18,1,120621.0,USD,1
2410,22,1,191117.0,USD,1
2411,21,1,66155.0,USD,1
2412,24,1,40000.0,USD,1
2413,26,1,200000.0,USD,1
2414,132,6,6050.85,USD,1
2415,127,6,43118.0,USD,1
2416,123,6,289679.0,USD,1
2417,107,5,390495.0,USD,1
2418,99,4,1801657.0,USD,1
2419,101,4,102604.0,USD,1
2420,79,3,150000.0,USD,1
2421,64,2,225000.0,USD,1
2422,52,2,618745.81,USD,1
2423,56,2,225000.0,USD,1
2424,57,2,701150.0,USD,1
2425,36,1,60000.0,USD,1
2426,35,1,60000.0,USD,1
2427,38,1,40000.0,USD,1
2428,37,1,60000.0,USD,1
2429,40,1,100000.0,USD,1
2430,39,1,160000.0,USD,1
2431,28,1,60000.0,USD,1
2432,27,1,150000.0,USD,1
2433,30,1,100000.0,USD,1
2434,29,1,50000.0,USD,1
2435,31,1,110000.0,USD,1
2436,249,9,248409.0,USD,1
2437,271,10,100600.34,USD,1
2438,225,9,2838.0,USD,1
2439,214,9,28148.0,USD,1
2440,242,9,16304.0,USD,1
2441,236,9,77774.0,USD,1
2442,233,9,5145.0,USD,1
2443,229,9,87137.0,USD,1
2444,189,8,224906.72,USD,1
2445,208,9,24452.0,USD,1
2446,209,9,95475.0,USD,1
2447,197,9,92312.0,USD,1
2448,198,9,42752.0,USD,1
2449,203,9,17673.0,USD,1
2450,160,8,332135.04,USD,1
2451,176,8,22574.73,USD,1
2452,377,11,77436.0,USD,1
2453,375,11,19438.0,USD,1
2454,384,11,47423.0,USD,1
2455,386,11,119713.0,USD,1
2456,381,11,81163.0,USD,1
2457,393,11,3984.0,USD,1
2458,396,11,302189.0,USD,1
2459,351,11,367.53,USD,1
2460,349,11,10258.0,USD,1
2461,369,11,29710.0,USD,1
2462,310,10,12956.1,USD,1
2463,315,10,37477.19,USD,1
2464,319,10,23209.87,USD,1
2465,322,10,39516.91,USD,1
2466,325,10,182333.75,USD,1
2467,329,10,147842.1,USD,1
2468,330,10,39335.98,USD,1
2469,335,10,39713.46,USD,1
2470,334,10,77371.37,USD,1
2471,339,10,23530.12,USD,1
2472,279,10,31772.16,USD,1
2473,276,10,7047.9,USD,1
2474,282,10,8166.0,USD,1
2475,280,10,78301.59,USD,1
2476,287,10,117263.33,USD,1
2477,285,10,152739.0,USD,1
2478,290,10,31993.0,USD,1
2479,292,10,6744.0,USD,1
2480,298,10,34608.65,USD,1
2481,296,10,8354.0,USD,1
2482,300,10,5761.47,USD,1
2483,305,10,234733.77,USD,1
2484,1450,38,177528.0,USD,1
2485,1451,38,2003988.0,USD,1
2486,1449,38,158924.0,USD,1
2487,1403,36,6562.5,USD,1
2488,1398,36,1250.0,USD,1
2489,1396,36,50000.0,USD,1
2490,1395,36,119605.58,USD,1
2491,1393,36,150000.0,USD,1
2492,1390,36,17500.0,USD,1
2493,1385,36,25000.0,USD,1
2494,1381,36,25000.0,USD,1
2495,1369,36,7875.0,USD,1
2496,1317,35,1673.0,USD,1
2497,1325,35,17500.0,USD,1
2498,1326,35,10000.0,USD,1
2499,1329,35,25000.0,USD,1
2500,1328,35,2500.0,USD,1
2501,1332,35,15000.0,USD,1
2502,1333,35,64281.0,USD,1
2503,1334,35,6500.0,USD,1
2504,1336,35,65000.0,USD,1
2505,1337,35,11189.37,USD,1
2506,1340,35,37500.0,USD,1
2507,1342,35,2932.5,USD,1
2508,1344,35,1777.5,USD,1
2509,1296,35,900.0,USD,1
2510,1302,35,1000.0,USD,1
2511,1300,35,11000.0,USD,1
2512,1298,35,4800.0,USD,1
2513,1309,35,1000.0,USD,1
2514,1233,34,1271.0,USD,1
2515,1231,34,48059.29,USD,1
2516,1242,34,26065.28,USD,1
2517,1247,34,29289.33,USD,1
2518,1236,34,44793.37,USD,1
2519,1193,34,6069.0,USD,1
2520,723,22,26105.0,USD,1
2521,707,22,1755.0,USD,1
2522,705,22,5021.0,USD,1
2523,703,22,2109.0,USD,1
2524,694,22,107700.0,USD,1
2525,785,23,1124.0,USD,1
2526,783,23,1002.0,USD,1
2527,776,23,133617.0,USD,1
2528,599,19,199054.3,USD,1
2529,572,18,288783.17,USD,1
2530,559,18,59878.0,USD,1
2531,569,18,223886.07,USD,1
2532,567,18,132795.0,USD,1
2533,501,17,175069.0,USD,1
2534,533,18,91636.59,USD,1
2535,531,18,136535.41,USD,1
2536,535,18,642670.45,USD,1
2537,524,18,63434.0,USD,1
2538,529,18,170117.37,USD,1
2539,527,18,35579.0,USD,1
2540,550,18,67682.86,USD,1
2541,517,18,600526.86,USD,1
2542,519,18,173257.03,USD,1
2543,425,12,693.56,USD,1
2544,423,12,10515.91,USD,1
2545,420,12,23172.92,USD,1
2546,434,12,59160.92,USD,1
2547,430,12,2134.08,USD,1
2548,435,12,7319.83,USD,1
2549,438,12,10301.48,USD,1
2550,463,14,31997.34,USD,1
2551,1058,30,203217.0,USD,1
2552,1087,30,63615.0,USD,1
2553,934,26,219162.0,USD,1
2554,949,26,8883.0,USD,1
2555,952,26,476526.0,USD,1
2556,940,26,8389.0,USD,1
2557,942,26,10957.0,USD,1
2558,1017,28,94700.0,USD,1
2559,1033,28,349674.0,USD,1
2560,1029,28,135116.0,USD,1
2561,1027,28,256720.0,USD,1
2562,1024,28,386046.0,USD,1
2563,1035,28,241279.0,USD,1
2564,876,26,272.0,USD,1
2565,1529,30,40512.0,USD,1
2566,1516,20,1093.75,USD,1
2567,2052,48,150000.0,USD,0
2568,2054,19,1294693.38,USD,0
2569,2055,36,87500.0,USD,1
2570,2055,36,87500.0,USD,1
2571,2056,36,87500.0,USD,0
2572,2057,37,30000.0,USD,1
2573,2057,37,30000.0,USD,1
2574,2053,17,86885.0,USD,1
2575,2053,17,86885.0,USD,1
2576,2040,32,66104.93,USD,1
2577,2040,32,66104.93,USD,1
2578,2014,22,60729.0,USD,1
2579,2014,22,60729.0,USD,1
2580,2014,22,60729.0,USD,0
2581,720,22,821.0,USD,1
2582,720,22,821.0,USD,1
2583,720,22,821.0,USD,0
2584,666,22,4421.0,USD,1
2585,666,22,4421.0,USD,1
2586,666,22,4421.0,USD,0
2587,2019,23,16546.0,USD,1
2588,2019,23,16546.0,USD,1
2589,2019,23,16546.0,USD,0
2590,2058,7,705708.96,USD,1
2591,2058,7,705708.96,USD,1
2592,2060,25,26875.0,USD,1
2593,2060,25,26875.0,USD,1
2594,2061,42,76687.0,USD,0
2595,2063,19,7758.07,USD,1
2596,2063,19,7758.07,USD,1
2597,2064,19,387.9,USD,0
2598,2062,19,59365.24,USD,0
2599,2065,5,127663.0,USD,1
2600,2065,5,127663.0,USD,1
2601,2066,51,266582.78,USD,1
2602,2066,51,266582.78,USD,1
2603,2067,51,103305.57,USD,0
2604,2068,51,30000.0,USD,0
2605,2069,51,160547.05,USD,1
2606,2070,22,15661.0,USD,0
2607,2071,52,168560.0,USD,0
2608,2072,23,40882.0,USD,0
2609,2073,9,40967.0,USD,0
2610,2074,16,47959.0,USD,1
2611,2074,16,47959.0,USD,1
2612,2075,42,176746.0,USD,0
2613,2076,42,875.0,USD,1
2614,2076,42,875.0,USD,1
2615,2077,24,29989.0,USD,0
2616,2078,26,92573.0,USD,0
2617,2079,27,28474.0,USD,0
2618,2080,22,20267.0,USD,1
2619,2080,22,20267.0,USD,1
2620,2080,22,20267.0,USD,0
2621,2081,24,89807.0,USD,1
2622,2081,24,89807.0,USD,1
2623,2081,24,89807.0,USD,0
2624,2082,21,405269.01,USD,1
2625,2082,21,405269.01,USD,1
2626,2084,51,626335.35,USD,0
2627,2085,51,168284.64,USD,1
2628,2085,51,168284.64,USD,1
2629,2086,26,2119.0,USD,1
2630,2086,26,2119.0,USD,1
2631,2087,27,18473.0,USD,1
2632,2087,27,18473.0,USD,1
2633,2083,7,45676.5,USD,1
2634,2083,7,45676.5,USD,1
2635,2088,17,21358.0,USD,1
2636,2088,17,21358.0,USD,1
2637,2089,50,160000.0,USD,0
2638,2091,24,51724.0,USD,0
2639,2092,52,60871.0,USD,0
2640,2093,11,80282.0,USD,1
2641,2093,11,80282.0,USD,1
2642,2094,11,1433.0,USD,0
2643,2097,3,300000.0,USD,1
2644,2097,3,300000.0,USD,1
2645,2098,34,505858.0,USD,1
2646,2098,34,505858.0,USD,1
2647,2099,34,1909.0,USD,0
2648,2096,7,46910.73,USD,1
2649,2096,7,46910.73,USD,1
2650,1015,28,168917.52,USD,1
2651,1015,28,168917.52,USD,1
2652,1015,28,48423.0,USD,0
2653,1014,28,120639.0,USD,1
2654,1014,28,120639.0,USD,1
2655,1014,28,30122.0,USD,0
